Testing compiler flags for 201x201x201
36,6.173928318,6.186786654,6.175970972,6.183857047,6.177773243,6.198496121,6.185472316,6.226178823,6.177985357,6.184623226
37,6.17604367,6.184756122,6.203421507,6.191231432,6.213987927,6.190045208,6.184870718,6.187103259,6.193633121,6.187047824
38,6.180066478,6.1722755320000005,6.179276894,6.187870892,6.209871091,6.191273647,6.18746496,6.177774153,6.214657391,6.188850509
39,6.180914507,6.185321127,6.178875776,6.203083941,6.180012672,6.220862024,6.204125238,6.196436921,6.182722974,6.208100874
40,6.168134749,6.184138387,6.177200147,6.19050351,6.215731108,6.197744193,6.179105872,6.186000122,6.180812382,6.183718554
41,6.198291002,6.179784158,6.187409842,6.191981315,6.178539192,6.212009678,6.190890773,6.174702163,6.21298683,6.184226774
42,6.162943162,6.191983013,6.237801937,6.190507925,6.178462773,6.179022051,6.189550982,6.176104387,6.177974193,6.181935538
43,6.174678564,6.17402133,6.183240544,6.182773976,6.197652461,6.184727356,6.18074516,6.181578226,6.19175425,6.184868781
44,6.158963023,6.172825947,6.223482018,6.188676073,6.185616969,6.180794177,6.192652558,6.184408814,6.209866321,6.178474855
45,6.176363577,6.194385675,6.202728047,6.172798536,6.203673501,6.186093595,6.197059571,6.181150585,6.190740292,6.186895452
46,6.172440072,6.187545221,6.2115148940000005,6.175927736,6.220842004,6.175475601,6.181487831,6.192837794,6.192140117,6.176575329
47,6.179838084,6.194324483,6.198493821,6.196744025,6.190165412,6.1848809,6.183749324,6.197442821,6.19352659,6.181114861
48,6.182467521,6.177355299,6.18347553,6.182493422,6.211992354,6.182635804,6.180639862,6.218083841,6.181981038,6.183706939
49,6.192545272,6.233060926,6.18373936,6.167549154,6.17572473,6.215597978,6.1958426,6.186978747,6.185975667,6.18433493
50,6.168529751,6.1897072380000004,6.181537342,6.209694937,6.209610828,6.213325311,6.177675234,6.186796198,6.180956545,6.184189184
51,6.017647181,6.047704698,6.033305562,6.021585744,6.026141632,6.033763256,6.036408604,6.032559716,6.030418708,6.033555005
52,6.1827838,6.182957685,6.182180777,6.214380283,6.219838547,6.170144646,6.197673921,6.189542936,6.179538672,6.202405211
53,6.124848101,6.177267687,6.172999696,6.208727981,6.190304381,6.19770356,6.181408319,6.205525384,6.180532111,6.189153598
54,6.193645907,6.18257744,6.192952519,6.217676739,6.209631674,6.178460905,6.186264094,6.18873529,6.179648396,6.158492411
55,6.163044411,6.173153532,6.186658362,6.193745353,6.172861852,6.173592723,6.175665413,6.188938518,6.183898797,6.194165538
56,6.168373907,6.190386013,6.214164338,6.13809044,6.1845817,6.177607931,6.181721683,6.183462136,6.185945639,6.189321129
57,6.1775797,6.19214552,6.187175577,6.171904148,6.196281789,6.246391841,6.176347824,6.193215129,6.180330592,6.205914585
58,6.161418147,6.185293841,6.190662877,6.18641199,6.206626515,6.230266687,6.187870241,6.1845646,6.205263646,6.194688878
59,6.191154518,6.20052361,6.201401968,6.215587814,6.211413947,6.227084628,6.199707215,6.206460721,6.20882361,6.211028122
60,6.176252094,6.19841367,6.188241522,6.18264047,6.188836618,6.194786394,6.172154421,6.190735848,6.195184874,6.182726662
61,6.191673709,6.182867348,6.173870017,6.210137744,6.15999309,6.206678324,6.182715622,6.18922725,6.202472908,6.172393495
62,6.178263644,6.173186871,6.172105547,6.180280661,6.209751006,6.191021518,6.182225411,6.187242121,6.182905135,6.180129882
63,6.188161387,6.198014838,6.187616544,6.188224886,6.180407974,6.1854899020000005,6.185558009,6.181219352,6.179208695,6.191509953
64,6.1567671090000005,6.208702534,6.170813864,6.192372873,6.179065384,6.177228936,6.133183114,6.191570834,6.193699053,6.189884328
65,6.173977658,6.207830474,6.200281295,6.196538607,6.206004023,6.183197028,6.192148093,6.1870851,6.145010943,6.170280818
66,6.159742412,6.206607754,6.186857056,6.1763447,6.191757065,6.374417039,6.211016928,6.182097957,6.18402665,6.199508868
67,6.170786855,6.179168379,6.188703767,6.177659568,6.17330689,6.198215297,6.222829032,6.183803376,6.192237957,6.171218334
68,6.182687884,6.1902687610000005,6.186737172,6.214464682,6.192794138,6.178908469,6.174015501,6.223722204,6.192338902,6.18525491
69,6.211856575,6.194967282,6.210889258,6.220243584,6.179611905,6.177895532,6.176261253,6.191267579,6.186039421,6.174590556
70,6.184850194,6.210207309,6.187073901,6.207230941,6.185568117,6.188379933,6.1897839359999995,6.202005144,6.175782622,6.179832393
71,6.173680265,6.17462132,6.203359124,6.224157838,6.189577945,6.17560323,6.185596111,6.202430624,6.181382348,6.18413729
72,6.179057609,6.197748021,6.176775185,6.187444498,6.205150698,6.178313742,6.182484793,6.2125096410000005,6.18312995,6.187842948
73,6.162409239,6.191235651,6.177502606,6.177989043,6.203445434,6.200903162,6.178047447,6.17970582,6.205021345,6.17031584
74,6.161315093,6.177598155,6.19692197,6.177789276,6.182627856,6.173859732,6.182274143,6.182826283,6.185001611,6.179500655
75,6.156191738,6.194219162,6.16328424,6.179332653,6.178036831,6.175972515,6.177191159,6.19229545,6.172638149,6.183904238
76,6.175139376,6.183896515,6.176965025,6.234544381,6.187796082,6.187789103,6.171073857,6.181038619,6.178534928,6.175198702
77,6.170633487,6.180383578,6.179303282,6.185572797,6.172515981,6.180278657,6.173328505,6.182775951,6.169785197,6.184819386
78,6.165775785,6.187930169,6.193338658,6.187282801,6.187901011,6.184070358,6.138584118,6.159704784,6.198771383,6.184260173
79,6.172963,6.177255558,6.199874787,6.17864403,6.212311442,6.181429537,6.171203012,6.198202833,6.194276138,6.177866152
80,6.157843418,6.180894857,6.192634803,6.188995523,6.171517988,6.179107235,6.200685453,6.177051265,6.179058245,6.185268841
81,6.196263968,6.183954653,6.187172833,6.198416201,6.170041289,6.179336747,6.188249546,6.203661233,6.223021523,6.175336387
82,6.172205474,6.188512895,6.168118642,6.189258619,6.155577189,6.185218569,6.174333542,6.191360083,6.171433166,6.183438554
83,6.163820024,6.190968284,6.174510897,6.17457139,6.166397377,6.178258674,6.195063678,6.174973627,6.175878541,6.18964714
84,6.158668758,6.214398789,6.188805968,6.209145427,6.191833043,6.179196967,6.180788076,6.174922176,6.186936876,6.195723411
85,6.193303248,6.166409361,6.172426032,6.206090957,6.188511833,6.191272963,6.195035816,6.182699455,6.211728594,6.189786245
86,6.153220402,6.179061994,6.239876854,6.176223883,6.165879691,6.193964191,6.25052008,6.183158733,6.193606321,6.173367381
87,6.16084853,6.175432026,6.173830439,6.193942271,6.18726224,6.210669833,6.178640555,6.169529834,6.183484163,6.178168706
88,6.159094091,6.181595553,6.177310268,6.182148596,6.171201666,6.169992067,6.197211001,6.208549955,6.190677265,6.178875525
89,6.17034259,6.172168855,6.183447808,6.181970938,6.173656281,6.18226983,6.180845091,6.177557008,6.187417037,6.193055314
90,6.182245965,6.182234824,6.201523309,6.161926314,6.17432593,6.17961437,6.173235603,6.19887093,6.198891761,6.184967216
91,6.173597988,6.179204393,6.16957192,6.184027564,6.193868318,6.188812361,6.175531826,6.160123083,6.193774353,6.25138199
92,6.185586427,6.142732513,6.18962514,6.211571808,6.176224679,6.180948416,6.16904375,6.199773318,6.1769669910000005,6.175240182
93,6.159064665,6.179542695,6.17785025,6.197492663,6.190580303,6.177681662,6.187006486,6.169257601,6.183636087,6.162631278
94,6.331228619,6.176442316,6.180703216,6.173349189,6.186098921,6.183474941,6.173038662,6.176453157,6.211700616,6.18631537
95,6.168287071,6.215870086,6.169886182,6.183179304,6.187594455,6.192313575,6.164957952,6.181767725,6.173110571,6.164604348
96,6.158870141,6.179882658,6.174655936,6.170443669,6.179626045,6.173206633,6.179521476,6.178381618,6.195335783,6.167300626
97,6.168891148,6.171998704,6.177479413,6.205589633,6.179551058,6.173778254,6.178668712,6.181445313,6.174455641,6.178489336
98,6.1874212889999995,6.174879753,6.166895577,6.179108124,6.185278888,6.214856988,6.196847152,6.178355247,6.209872762,6.166808322
99,6.185743594,6.176502649,6.163238883,6.191736659,6.199676225,6.176250246,6.175763591,6.172631593,6.170601409,6.179731446
